claim_text,source,link
Social media post states Martha Karua funds opposition campaigns.,AfricaCheck,https://africacheck.org/33055
Claim circulating that Ndindi Nyoro cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/21427
False statement that Uhuru Kenyatta introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/48057
Misinformation that Uhuru Kenyatta has abolished taxes on essentials.,PesaCheck,https://pesacheck.org/29757
Viral tweet falsely claims William Ruto is stepping down from office.,PesaCheck,https://pesacheck.org/36714
Misinformation that David Ndii has abolished taxes on essentials.,PesaCheck,https://pesacheck.org/15168
Rumor that Raila Odinga is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/83463
Viral tweet falsely claims William Ruto is stepping down from office.,PesaCheck,https://pesacheck.org/82883
Hoax report says David Ndii rejected the election results.,PesaCheck,https://pesacheck.org/85811
Claim circulating that Gachagua cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/57246
Social media post states Uhuru Kenyatta funds opposition campaigns.,PesaCheck,https://pesacheck.org/85009
Anonymous blog post links Raila Odinga to a foreign interference scandal.,PesaCheck,https://pesacheck.org/77257
Misinformation that Uhuru Kenyatta has abolished taxes on essentials.,PesaCheck,https://pesacheck.org/35191
Claim circulating that Kalonzo Musyoka cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/22333
Viral tweet falsely claims Ndindi Nyoro is stepping down from office.,PesaCheck,https://pesacheck.org/66497
False statement that Gachagua introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/49373
False statement that Raila Odinga introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/11487
Hoax report says Martha Karua rejected the election results.,PesaCheck,https://pesacheck.org/91052
Hoax report says Raila Odinga rejected the election results.,AfricaCheck,https://africacheck.org/48084
Fake image claims William Ruto supports unconstitutional laws.,PesaCheck,https://pesacheck.org/24681
Social media post states Martha Karua funds opposition campaigns.,PesaCheck,https://pesacheck.org/13004
Rumor that Martha Karua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/87651
Claim circulating that Kalonzo Musyoka cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/74630
Rumor that Raila Odinga is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/61228
Claim: Kalonzo Musyoka has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/69478
Viral tweet falsely claims Kalonzo Musyoka is stepping down from office.,AfricaCheck,https://africacheck.org/95592
Viral tweet falsely claims Ndindi Nyoro is stepping down from office.,PesaCheck,https://pesacheck.org/19862
Social media post states Gachagua funds opposition campaigns.,PesaCheck,https://pesacheck.org/61691
Social media post states William Ruto funds opposition campaigns.,AfricaCheck,https://africacheck.org/94212
Misinformation that David Ndii has abolished taxes on essentials.,PesaCheck,https://pesacheck.org/95501
Fake image claims William Ruto supports unconstitutional laws.,AfricaCheck,https://africacheck.org/14060
Anonymous blog post links Martha Karua to a foreign interference scandal.,AfricaCheck,https://africacheck.org/36971
Claim circulating that William Ruto cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/70510
Claim: William Ruto has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/87831
Rumor that Rigathi Gachagua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/88275
Claim circulating that Gachagua cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/27947
Social media post states Martha Karua funds opposition campaigns.,AfricaCheck,https://africacheck.org/17768
False statement that William Ruto introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/99284
Hoax report says Kalonzo Musyoka rejected the election results.,PesaCheck,https://pesacheck.org/13463
False statement that Rigathi Gachagua introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/45959
Hoax report says William Ruto rejected the election results.,AfricaCheck,https://africacheck.org/35939
Viral tweet falsely claims Martha Karua is stepping down from office.,PesaCheck,https://pesacheck.org/49091
Claim: Martha Karua has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/54255
False statement that David Ndii introduced a 40% tax on mobile money.,AfricaCheck,https://africacheck.org/47396
Hoax report says David Ndii rejected the election results.,PesaCheck,https://pesacheck.org/91664
Social media post states Uhuru Kenyatta funds opposition campaigns.,AfricaCheck,https://africacheck.org/53916
Claim: Rigathi Gachagua has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/34445
Hoax report says Uhuru Kenyatta rejected the election results.,AfricaCheck,https://africacheck.org/81006
Fake image claims Uhuru Kenyatta supports unconstitutional laws.,AfricaCheck,https://africacheck.org/45959
Fake image claims Kalonzo Musyoka supports unconstitutional laws.,PesaCheck,https://pesacheck.org/37731
Misinformation that Rigathi Gachagua has abolished taxes on essentials.,AfricaCheck,https://africacheck.org/13136
Rumor that Martha Karua is behind tribal clashes in rural areas.,PesaCheck,https://pesacheck.org/40829
False statement that Gachagua introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/81801
Social media post states Ndindi Nyoro funds opposition campaigns.,AfricaCheck,https://africacheck.org/83740
Viral tweet falsely claims Martha Karua is stepping down from office.,PesaCheck,https://pesacheck.org/79715
Claim: William Ruto has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/40852
Rumor that Gachagua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/57722
Rumor that David Ndii is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/65193
Hoax report says Musalia Mudavadi rejected the election results.,AfricaCheck,https://africacheck.org/72863
Misinformation that Musalia Mudavadi has abolished taxes on essentials.,AfricaCheck,https://africacheck.org/40262
Misinformation that Ndindi Nyoro has abolished taxes on essentials.,PesaCheck,https://pesacheck.org/15058
Social media post states Gachagua funds opposition campaigns.,PesaCheck,https://pesacheck.org/69948
Fake image claims Kalonzo Musyoka supports unconstitutional laws.,PesaCheck,https://pesacheck.org/85377
False statement that Ndindi Nyoro introduced a 40% tax on mobile money.,AfricaCheck,https://africacheck.org/14891
Rumor that Raila Odinga is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/77290
Claim: Musalia Mudavadi has been appointed to a public position without proper vetting.,PesaCheck,https://pesacheck.org/24536
Rumor that Musalia Mudavadi is behind tribal clashes in rural areas.,PesaCheck,https://pesacheck.org/58479
Viral tweet falsely claims Ndindi Nyoro is stepping down from office.,PesaCheck,https://pesacheck.org/50842
Claim circulating that Martha Karua cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/19527
Hoax report says Gachagua rejected the election results.,AfricaCheck,https://africacheck.org/25500
Rumor that Raila Odinga is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/14069
Claim circulating that Martha Karua cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/21708
Anonymous blog post links David Ndii to a foreign interference scandal.,PesaCheck,https://pesacheck.org/62385
Fake image claims William Ruto supports unconstitutional laws.,AfricaCheck,https://africacheck.org/54536
Claim circulating that Musalia Mudavadi cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/43843
Claim circulating that Uhuru Kenyatta cancelled HELB loans permanently.,PesaCheck,https://pesacheck.org/59777
Rumor that David Ndii is behind tribal clashes in rural areas.,PesaCheck,https://pesacheck.org/75513
Misinformation that Ndindi Nyoro has abolished taxes on essentials.,AfricaCheck,https://africacheck.org/13578
Rumor that Martha Karua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/92822
Rumor that Kalonzo Musyoka is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/84265
Claim circulating that Kalonzo Musyoka cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/13756
Social media post states William Ruto funds opposition campaigns.,PesaCheck,https://pesacheck.org/21302
Anonymous blog post links Raila Odinga to a foreign interference scandal.,AfricaCheck,https://africacheck.org/94348
Viral tweet falsely claims Uhuru Kenyatta is stepping down from office.,AfricaCheck,https://africacheck.org/29639
Hoax report says Martha Karua rejected the election results.,AfricaCheck,https://africacheck.org/86945
Rumor that Ndindi Nyoro is behind tribal clashes in rural areas.,PesaCheck,https://pesacheck.org/22974
Social media post states Ndindi Nyoro funds opposition campaigns.,AfricaCheck,https://africacheck.org/79517
Hoax report says Martha Karua rejected the election results.,AfricaCheck,https://africacheck.org/96261
Anonymous blog post links William Ruto to a foreign interference scandal.,AfricaCheck,https://africacheck.org/99021
Claim: Ndindi Nyoro has been appointed to a public position without proper vetting.,PesaCheck,https://pesacheck.org/43900
Anonymous blog post links William Ruto to a foreign interference scandal.,PesaCheck,https://pesacheck.org/63266
Claim: Kalonzo Musyoka has been appointed to a public position without proper vetting.,PesaCheck,https://pesacheck.org/19126
Claim circulating that Martha Karua cancelled HELB loans permanently.,AfricaCheck,https://africacheck.org/12524
Rumor that Martha Karua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/83658
Social media post states Musalia Mudavadi funds opposition campaigns.,AfricaCheck,https://africacheck.org/70738
Claim: William Ruto has been appointed to a public position without proper vetting.,AfricaCheck,https://africacheck.org/32638
Anonymous blog post links Ndindi Nyoro to a foreign interference scandal.,AfricaCheck,https://africacheck.org/96607
Fake image claims Rigathi Gachagua supports unconstitutional laws.,PesaCheck,https://pesacheck.org/49961
Anonymous blog post links Uhuru Kenyatta to a foreign interference scandal.,AfricaCheck,https://africacheck.org/43434
Anonymous blog post links Musalia Mudavadi to a foreign interference scandal.,AfricaCheck,https://africacheck.org/66065
Fake image claims Rigathi Gachagua supports unconstitutional laws.,AfricaCheck,https://africacheck.org/28112
False statement that Raila Odinga introduced a 40% tax on mobile money.,AfricaCheck,https://africacheck.org/67032
False statement that Uhuru Kenyatta introduced a 40% tax on mobile money.,AfricaCheck,https://africacheck.org/32092
Claim: David Ndii has been appointed to a public position without proper vetting.,PesaCheck,https://pesacheck.org/24712
Misinformation that Gachagua has abolished taxes on essentials.,AfricaCheck,https://africacheck.org/36829
Rumor that Musalia Mudavadi is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/86016
Fake image claims Musalia Mudavadi supports unconstitutional laws.,PesaCheck,https://pesacheck.org/40701
Misinformation that Kalonzo Musyoka has abolished taxes on essentials.,AfricaCheck,https://africacheck.org/37899
Social media post states David Ndii funds opposition campaigns.,PesaCheck,https://pesacheck.org/65386
Hoax report says Musalia Mudavadi rejected the election results.,AfricaCheck,https://africacheck.org/21940
Claim: William Ruto has been appointed to a public position without proper vetting.,PesaCheck,https://pesacheck.org/68321
False statement that William Ruto introduced a 40% tax on mobile money.,PesaCheck,https://pesacheck.org/26442
Rumor that Rigathi Gachagua is behind tribal clashes in rural areas.,AfricaCheck,https://africacheck.org/68782
